"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"126","05-05",57.48,43.27,70.7,74.06,43.61,33.46,30.5,42.85,45.72,50.19,41.11,81.92,NA,30.5,74.06,51.2391666666667,"PL"
"127","05-06",58.05,43.84,70.81,74.29,43.92,33.7,30.76,43.12,46.03,50.23,41.22,82.45,NA,30.76,74.29,51.535,"PL"
"128","05-07",58.9,44.39,70.91,74.51,44.25,34.05,31.03,43.45,46.31,50.31,41.35,83.02,NA,31.03,74.51,51.8733333333333,"PL"
"129","05-08",59.9,44.99,71.01,74.72,44.56,34.43,31.13,43.79,46.7,50.51,41.5,83.6,NA,31.13,74.72,52.2366666666667,"PL"
"130","05-09",61.32,45.48,71.11,74.92,44.87,34.77,31.08,44.19,47.07,50.85,41.93,84.27,NA,31.08,74.92,52.655,"PL"
"131","05-10",62.46,46.11,71.2,75.14,45.18,35.09,31.01,44.61,47.4,51.26,42.39,84.97,NA,31.01,75.14,53.0683333333333,"PL"
"132","05-11",63.59,46.66,71.3,75.35,45.5,35.4,31.07,45.06,47.77,51.54,42.93,85.53,NA,31.07,75.35,53.475,"PL"
"133","05-12",64.59,47.2,71.4,75.57,45.79,35.7,31.4,45.51,48.13,51.77,43.46,86.04,NA,31.4,75.57,53.88,"PL"
"134","05-13",65.59,47.75,71.5,75.78,46.07,36,31.84,45.96,48.32,52.04,43.99,86.57,NA,31.84,75.78,54.2841666666667,"PL"
"135","05-14",66.58,48.22,71.61,75.98,46.38,36.36,32.28,46.41,48.5,52.31,44.47,87.2,NA,32.28,75.98,54.6916666666667,"PL"
"136","05-15",67.58,48.79,71.71,76.19,46.68,36.72,32.72,46.78,48.71,52.62,44.96,87.88,NA,32.72,76.19,55.1116666666667,"PL"
"137","05-16",68.29,48.71,71.82,76.33,47.04,36.96,33.18,47.14,49,53.04,45.47,88.54,NA,33.18,76.33,55.46,"PL"
"138","05-17",68.57,49.22,71.92,76.48,47.41,37.13,33.69,47.45,49.48,53.52,45.79,89.09,NA,33.69,76.48,55.8125,"PL"
"139","05-18",68.86,49.66,72.03,76.69,47.81,37.35,34.22,47.73,49.91,53.94,46.12,89.69,NA,34.22,76.69,56.1675,"PL"
"140","05-19",69.43,50.39,72.13,56.69,48.22,37.63,34.63,48.03,50.34,54.34,46.43,90.25,NA,34.63,72.13,54.8758333333333,"PL"
"141","05-20",70.28,51.05,72.26,57.38,48.64,37.99,35.17,48.38,50.77,54.72,46.73,90.76,NA,35.17,72.26,55.3441666666667,"PL"
"142","05-21",71.13,51.76,72.41,57.75,49.03,38.4,35.8,48.74,51.24,55.05,47.07,91.36,NA,35.8,72.41,55.8116666666667,"PL"
"143","05-22",72.27,52.52,72.56,58.13,49.44,38.9,36.48,49.06,51.66,55.43,47.45,91.93,NA,36.48,72.56,56.3191666666667,"PL"
"144","05-23",73.27,53.08,72.7,58.51,49.89,39.33,37.17,49.37,52.07,55.78,47.87,92.6,NA,37.17,73.27,56.8033333333333,"PL"
