"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"157","06-05",26.01,28.44,29.44,24.78,22.88,12.25,15.12,11.91,20.89,0,0,37.27,NA,0,29.44,19.08,"Letland"
"158","06-06",26.65,29.07,29.88,25.41,23.43,12.25,15.12,11.91,21.42,0,0,37.41,NA,0,29.88,19.38,"Letland"
"159","06-07",27.29,29.7,30.27,26.06,23.97,12.25,15.12,11.91,21.99,0,0,37.54,NA,0,30.27,19.68,"Letland"
"160","06-08",27.94,30.34,30.72,26.69,24.45,12.34,15.12,11.78,22.64,0,0,37.67,NA,0,30.72,19.97,"Letland"
"161","06-09",28.59,30.99,31.39,27.29,25,12.53,15.12,11.7,23.33,0,0,37.77,NA,0,31.39,20.31,"Letland"
"162","06-10",29.23,31.66,32.04,27.9,25.55,12.75,15.12,11.62,23.92,0,0,37.87,NA,0,32.04,20.64,"Letland"
"163","06-11",29.85,32.31,32.66,28.47,26.13,13.04,15.12,11.51,24.5,0,0,37.99,NA,0,32.66,20.96,"Letland"
"164","06-12",30.53,32.96,33.28,29.05,26.75,13.33,15.12,11.39,25.11,0,0,38.11,NA,0,33.28,21.3,"Letland"
"165","06-13",31.2,33.6,33.88,29.64,27.42,13.61,15.12,11.32,25.68,0,0,38.21,NA,0,33.88,21.64,"Letland"
"166","06-14",31.85,34.24,34.5,30.25,28.1,13.92,15.12,11.32,26.26,0,0,38.25,NA,0,34.5,21.98,"Letland"
"167","06-15",32.49,34.88,35.13,30.89,28.71,14.19,15.12,11.32,26.86,0,0,38.34,NA,0,35.13,22.33,"Letland"
"168","06-16",33.08,35.53,35.76,31.52,29.31,14.47,15.12,11.32,27.46,0,0,38.56,NA,0,35.76,22.68,"Letland"
"169","06-17",33.67,36.21,36.39,32.13,29.89,14.78,15.12,11.32,27.94,0,0,38.79,NA,0,36.39,23.02,"Letland"
"170","06-18",34.28,36.88,37,32.71,30.49,15.11,15.12,11.32,28.3,0,0,39.03,NA,0,37,23.35,"Letland"
"171","06-19",34.95,37.56,37.62,33.3,31.13,15.43,15.12,11.32,28.64,0,0,39.27,NA,0,37.62,23.7,"Letland"
"172","06-20",35.62,38.24,38.23,33.93,31.8,15.72,15.12,11.37,28.99,0,0,39.47,NA,0,38.24,24.04,"Letland"
"173","06-21",36.29,38.91,38.84,34.59,32.49,16,15.12,11.51,29.33,0,0,39.62,NA,0,38.91,24.39,"Letland"
"174","06-22",36.97,39.58,39.43,35.26,33.14,16.28,15.12,11.69,29.69,0,0,39.65,NA,0,39.58,24.73,"Letland"
"175","06-23",37.66,40.26,39.96,35.93,33.8,16.57,15.12,11.89,30.14,0,0,39.65,NA,0,40.26,25.08,"Letland"
"176","06-24",38.34,40.94,40.5,36.59,34.45,16.89,15.12,12.06,30.52,0,0,39.69,NA,0,40.94,25.42,"Letland"
"177","06-25",39.03,41.62,41.03,37.24,35.1,17.22,15.12,12.2,30.83,0,0,39.88,NA,0,41.62,25.77,"Letland"
"178","06-26",39.71,42.3,41.61,37.88,35.73,17.54,15.12,12.21,31.08,0,0,40.07,NA,0,42.3,26.1,"Letland"
