"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"95","04-04",NA,NA,3.82,58.72,20.25,53.78,46.78,8.66,32.03,16.08,NA,NA,NA,NA,NA,NA,"United Kingdom"
"96","04-05",NA,NA,2.09,60.78,27.65,54.11,44.15,6.63,29.87,17.73,NA,NA,NA,NA,NA,NA,"United Kingdom"
"97","04-06",NA,NA,3.18,64.93,32.09,30.31,42.17,6.21,29.65,19.13,NA,NA,NA,NA,NA,NA,"United Kingdom"
"98","04-07",NA,NA,5.64,64.41,38.38,47.41,40.09,6.74,29.7,20.67,NA,NA,NA,NA,NA,NA,"United Kingdom"
"99","04-08",NA,NA,5.64,60.54,40.6,45.79,38.62,7.74,28.87,22.41,NA,NA,NA,NA,NA,NA,"United Kingdom"
"100","04-09",NA,NA,3.97,58.23,40.6,46.32,41.1,7.31,26.24,25.2,NA,NA,NA,NA,NA,NA,"United Kingdom"
"101","04-10",NA,NA,2.68,49.94,44.51,47.53,40.64,7.17,22.24,27.05,NA,NA,NA,NA,NA,NA,"United Kingdom"
"102","04-11",NA,NA,11.58,46.24,41.67,46.64,41.09,6.67,19.03,29.76,NA,NA,NA,NA,NA,NA,"United Kingdom"
"103","04-12",NA,NA,3.23,48.54,36.26,46.17,41.22,5.67,16.03,32.37,NA,NA,NA,NA,NA,NA,"United Kingdom"
"104","04-13",NA,NA,1.21,52.37,34.8,43.3,38.75,4.86,15.49,33.1,NA,NA,NA,NA,NA,NA,"United Kingdom"
"105","04-14",NA,NA,12.44,59.99,36.41,40.89,38.96,7.4,14.73,33.47,NA,NA,NA,NA,NA,NA,"United Kingdom"
"106","04-15",NA,NA,22.06,63.2,36.57,38.34,41.6,9.31,13.42,34.37,NA,NA,NA,NA,NA,NA,"United Kingdom"
"107","04-16",NA,NA,34.92,64.7,37.32,37.8,42,9.37,11.24,36.54,NA,NA,NA,NA,NA,NA,"United Kingdom"
"108","04-17",NA,NA,48.02,63.74,37.32,38.92,40.85,9.15,9.61,37.89,NA,NA,NA,NA,NA,NA,"United Kingdom"
