"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"356","12-21",78.5,74.56,57.59,75.56,62.35,62.96,68.25,65.46,96.89,79.31,35.61,85.11,NA,57.59,96.89,70.1791666666667,"AT"
"357","12-22",78.1,74.19,57.43,75.03,62.07,62.14,67.51,65.38,96.99,79.14,34.85,85.17,NA,57.43,96.99,69.8333333333333,"AT"
"358","12-23",77.84,73.87,57.26,74.76,61.8,61.37,66.98,65.29,97.04,79.12,34.22,85.3,NA,57.26,97.04,69.5708333333333,"AT"
"359","12-24",77.78,73.57,57.26,74.39,61.71,60.93,66.54,65.1,97.19,79.26,33.92,85.55,NA,57.26,97.19,69.4333333333333,"AT"
"360","12-25",77.72,73.31,57.31,73.97,61.63,60.59,66.12,64.86,97.28,79.28,33.79,85.82,NA,57.31,97.28,69.3066666666667,"AT"
"361","12-26",77.65,73.01,57.35,73.32,61.56,60.29,65.65,64.58,97.3,79.18,33.58,86.12,NA,57.35,97.3,69.1325,"AT"
"362","12-27",77.42,72.65,57.27,72.64,61.44,59.73,65.11,64.2,97.27,78.98,33.36,86.2,NA,57.27,97.27,68.8558333333333,"AT"
"363","12-28",77.17,72.43,57.21,71.88,61.26,59.2,64.47,63.91,97.29,78.63,33.3,86.39,NA,57.21,97.29,68.595,"AT"
"364","12-29",76.89,72.26,57.16,71.1,61,58.53,63.83,63.67,97.3,78.37,33.42,86.61,NA,57.16,97.3,68.345,"AT"
"365","12-30",76.3,72.09,56.96,70.22,60.52,57.8,63.47,63.54,97.25,78.01,33.67,86.85,NA,56.96,97.25,68.0566666666667,"AT"
"366","12-31",75.99,72.63,56.86,69.39,60.17,57.38,63.27,63.33,97.26,77.7,34.62,87.16,NA,56.86,97.26,67.98,"AT"
