"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"122","05-01",NA,NA,NA,NA,NA,NA,7.5,7.31,3.22,21.63,6.71,6.74,NA,3.22,21.63,9.12,"Zweden"
"123","05-02",NA,NA,NA,NA,NA,NA,7.5,7.31,3.22,21.63,6.71,6.74,NA,3.22,21.63,9.12,"Zweden"
"124","05-03",NA,NA,NA,NA,NA,NA,7.5,7.31,5.59,21.63,6.71,6.74,NA,5.59,21.63,9.6,"Zweden"
"125","05-04",NA,NA,NA,NA,NA,NA,7.5,7.31,6.91,21.63,6.71,6.74,NA,6.91,21.63,9.86,"Zweden"
"126","05-05",NA,NA,NA,NA,NA,NA,7.5,7.31,9.02,21.63,6.71,6.74,NA,7.31,21.63,10.28,"Zweden"
"127","05-06",NA,NA,NA,NA,NA,NA,7.5,7.31,10.88,21.63,6.71,6.74,NA,7.31,21.63,10.65,"Zweden"
"128","05-07",NA,NA,NA,NA,NA,NA,7.5,7.31,10.88,21.63,6.71,6.74,NA,7.31,21.63,10.65,"Zweden"
"129","05-08",NA,NA,NA,NA,NA,NA,7.5,7.31,10.88,21.63,6.71,6.74,NA,7.31,21.63,10.65,"Zweden"
"130","05-09",NA,NA,NA,NA,NA,NA,7.5,7.31,10.88,21.63,6.71,6.74,NA,7.31,21.63,10.65,"Zweden"
"131","05-10",NA,NA,NA,NA,NA,NA,7.5,7.31,14.1,21.63,6.71,6.74,NA,7.31,21.63,11.3,"Zweden"
"132","05-11",NA,NA,NA,NA,NA,NA,7.35,7.31,17.82,21.63,6.71,6.74,NA,7.31,21.63,12.04,"Zweden"
"133","05-12",NA,NA,NA,NA,NA,NA,7.35,7.31,17.82,21.63,6.71,6.74,NA,7.31,21.63,12.04,"Zweden"
"134","05-13",NA,NA,NA,NA,NA,NA,7.35,7.31,17.82,21.63,6.71,6.74,NA,7.31,21.63,12.04,"Zweden"
"135","05-14",NA,NA,NA,NA,NA,NA,7.35,7.31,17.82,21.63,6.71,6.74,NA,7.31,21.63,12.04,"Zweden"
"136","05-15",NA,NA,NA,NA,NA,NA,7.35,7.31,21.88,21.63,6.71,6.74,NA,7.31,21.88,12.85,"Zweden"
"137","05-16",NA,NA,NA,NA,NA,NA,7.32,7.31,21.88,21.63,6.71,6.74,NA,7.31,21.88,12.85,"Zweden"
"138","05-17",NA,NA,NA,NA,NA,NA,7.32,7.31,21.88,21.63,6.71,6.74,NA,7.31,21.88,12.85,"Zweden"
"139","05-18",NA,NA,NA,NA,NA,NA,7.32,7.31,26.98,21.63,6.71,6.74,NA,7.31,26.98,13.87,"Zweden"
"140","05-19",NA,NA,NA,NA,NA,NA,7.32,7.31,27.27,21.63,6.71,6.74,NA,7.31,27.27,13.93,"Zweden"
"141","05-20",NA,NA,NA,NA,NA,NA,7.32,7.31,27.27,25.8,6.71,6.74,NA,7.31,27.27,14.77,"Zweden"
"142","05-21",NA,NA,NA,NA,NA,NA,7.32,7.31,27.27,26.2,6.71,6.74,NA,7.31,27.27,14.85,"Zweden"
"143","05-22",NA,NA,NA,NA,NA,NA,7.32,7.31,27.27,26.2,6.71,6.74,NA,7.31,27.27,14.85,"Zweden"
"144","05-23",NA,NA,NA,NA,NA,NA,7.32,7.31,27.27,26.2,6.71,6.74,NA,7.31,27.27,14.85,"Zweden"
"145","05-24",NA,NA,NA,NA,NA,NA,7.32,7.31,28.69,26.2,6.71,6.74,NA,7.31,28.69,15.13,"Zweden"
"146","05-25",NA,NA,NA,NA,NA,NA,7.32,7.31,28.69,26.2,6.71,6.74,NA,7.31,28.69,15.13,"Zweden"
"147","05-26",NA,NA,NA,NA,NA,NA,7.32,7.31,28.69,26.2,6.71,6.74,NA,7.31,28.69,15.13,"Zweden"
"148","05-27",NA,NA,NA,NA,NA,NA,7.32,7.31,28.69,26.2,6.71,6.74,NA,7.31,28.69,15.13,"Zweden"
"149","05-28",NA,NA,NA,NA,NA,NA,7.32,7.31,33.13,26.2,6.71,6.74,NA,7.31,33.13,16.02,"Zweden"
"150","05-29",NA,NA,NA,NA,NA,NA,7.32,7.31,38.37,30.36,6.71,6.74,NA,7.31,38.37,17.9,"Zweden"
"151","05-30",NA,NA,NA,NA,NA,NA,7.32,7.31,43.26,35.75,6.71,6.74,NA,7.31,43.26,19.95,"Zweden"
"152","05-31",NA,NA,NA,NA,NA,NA,7.32,7.31,43.98,35.97,6.71,6.74,NA,7.31,43.98,20.14,"Zweden"
"153","06-01",NA,NA,NA,NA,NA,NA,7.32,7.31,43.98,35.97,6.71,6.74,NA,7.31,43.98,20.14,"Zweden"
"154","06-02",NA,NA,NA,NA,NA,NA,7.32,7.31,43.98,35.97,6.71,6.74,NA,7.31,43.98,20.14,"Zweden"
"155","06-03",NA,NA,NA,NA,NA,NA,7.32,7.31,43.98,35.97,6.71,6.74,NA,7.31,43.98,20.14,"Zweden"
"156","06-04",NA,NA,NA,NA,NA,NA,7.32,7.31,43.98,35.97,6.71,6.74,NA,7.31,43.98,20.14,"Zweden"
"157","06-05",NA,NA,NA,NA,NA,NA,7.32,7.31,47.66,35.97,6.71,6.74,NA,7.31,47.66,20.88,"Zweden"
"158","06-06",NA,NA,NA,NA,NA,NA,7.32,7.31,48.63,35.97,6.71,6.74,NA,7.31,48.63,21.07,"Zweden"
"159","06-07",NA,NA,NA,NA,NA,NA,7.32,7.31,48.63,35.97,6.71,6.74,NA,7.31,48.63,21.07,"Zweden"
"160","06-08",NA,NA,NA,NA,NA,NA,7.32,7.31,48.63,35.97,6.71,6.74,NA,7.31,48.63,21.07,"Zweden"
"161","06-09",NA,NA,NA,NA,NA,NA,7.32,7.31,48.63,35.97,6.71,6.74,NA,7.31,48.63,21.07,"Zweden"
"162","06-10",NA,NA,NA,NA,NA,NA,7.32,7.31,48.63,35.97,6.71,6.74,NA,7.31,48.63,21.07,"Zweden"
"163","06-11",NA,NA,NA,NA,NA,NA,7.32,7.31,48.63,35.97,6.71,6.74,NA,7.31,48.63,21.07,"Zweden"
"164","06-12",NA,NA,NA,NA,NA,NA,7.32,7.31,51.12,35.97,6.71,6.74,NA,7.31,51.12,21.57,"Zweden"
"165","06-13",NA,NA,NA,NA,NA,NA,7.32,7.31,54.29,35.97,6.71,6.74,NA,7.31,54.29,22.2,"Zweden"
"166","06-14",NA,NA,NA,NA,NA,NA,7.32,7.31,58.29,35.97,6.71,10.17,NA,7.31,58.29,23.69,"Zweden"
"167","06-15",NA,NA,NA,NA,NA,NA,7.32,7.31,63.62,35.97,6.71,11.34,NA,7.31,63.62,24.99,"Zweden"
"168","06-16",NA,NA,NA,NA,NA,NA,7.32,7.31,65.8,35.97,6.71,12.24,NA,7.31,65.8,25.61,"Zweden"
"169","06-17",NA,NA,NA,NA,NA,NA,7.32,7.31,65.8,35.97,6.71,13.32,NA,7.31,65.8,25.82,"Zweden"
"170","06-18",NA,NA,NA,NA,NA,NA,7.32,7.31,65.8,35.97,6.71,17.07,NA,7.31,65.8,26.57,"Zweden"
"171","06-19",NA,NA,NA,NA,NA,NA,7.32,7.31,65.8,35.97,6.71,23.58,NA,7.31,65.8,27.87,"Zweden"
"172","06-20",NA,NA,NA,NA,NA,NA,7.32,7.31,68.41,35.97,6.71,29.32,NA,7.31,68.41,29.54,"Zweden"
"173","06-21",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,35.97,6.71,29.32,NA,7.31,69.63,29.79,"Zweden"
"174","06-22",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,35.97,6.71,29.32,NA,7.31,69.63,29.79,"Zweden"
"175","06-23",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,38.94,6.72,29.32,NA,7.31,69.63,30.38,"Zweden"
"176","06-24",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,41.69,6.72,29.32,NA,7.31,69.63,30.93,"Zweden"
"177","06-25",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,44.59,6.72,31.77,NA,7.31,69.63,32,"Zweden"
"178","06-26",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,47.4,6.72,37.03,NA,7.31,69.63,33.62,"Zweden"
"179","06-27",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,47.4,6.72,39.16,NA,7.31,69.63,34.04,"Zweden"
"180","06-28",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,47.4,6.72,39.16,NA,7.31,69.63,34.04,"Zweden"
"181","06-29",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,47.4,6.72,39.16,NA,7.31,69.63,34.04,"Zweden"
"182","06-30",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,47.4,6.72,39.16,NA,7.31,69.63,34.04,"Zweden"
"183","07-01",NA,NA,NA,NA,NA,NA,7.32,7.31,69.63,47.4,6.72,39.16,NA,7.31,69.63,34.04,"Zweden"
"184","07-02",NA,NA,NA,NA,NA,NA,7.32,7.31,74.06,47.4,6.72,42.02,NA,7.31,74.06,35.5,"Zweden"
"185","07-03",NA,NA,NA,NA,NA,NA,7.32,7.31,74.19,47.4,6.72,47,NA,7.31,74.19,36.52,"Zweden"
"186","07-04",NA,NA,NA,NA,NA,NA,7.32,7.31,74.19,47.4,6.72,55.5,NA,7.31,74.19,38.22,"Zweden"
"187","07-05",NA,NA,NA,NA,NA,NA,7.32,7.31,74.19,47.4,6.72,55.5,NA,7.31,74.19,38.22,"Zweden"
"188","07-06",NA,NA,NA,NA,NA,NA,7.32,7.31,74.19,47.4,6.72,66.94,NA,7.31,74.19,40.51,"Zweden"
"189","07-07",NA,NA,NA,NA,NA,NA,7.28,7.31,74.19,47.4,6.72,69.79,NA,7.31,74.19,41.08,"Zweden"
"190","07-08",NA,NA,NA,NA,NA,NA,7.28,7.31,74.19,50.75,6.72,69.79,NA,7.31,74.19,41.75,"Zweden"
"191","07-09",NA,NA,NA,NA,NA,NA,7.28,7.31,74.19,51.78,6.72,73.31,NA,7.31,74.19,42.66,"Zweden"
"192","07-10",NA,NA,NA,NA,NA,NA,7.28,7.31,74.19,51.78,6.72,78.43,NA,7.31,74.19,43.69,"Zweden"
"193","07-11",NA,NA,NA,NA,NA,NA,7.28,7.31,74.19,51.78,6.72,79.5,NA,7.31,74.19,43.9,"Zweden"
