"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"356","12-21",86.49,75.91,92.8,93.61,82.69,76.59,82.64,84.77,96.16,89.92,72.07,89.05,NA,75.91,96.16,85.225,"DK"
"357","12-22",86.5,75.24,92.92,93.41,82.78,76.44,82.48,84.67,96.03,89.89,71.66,89.03,NA,75.24,96.03,85.0875,"DK"
"358","12-23",86.76,74.82,93.04,93.35,83.1,76.41,82.64,84.36,96.03,89.77,71.28,88.99,NA,74.82,96.03,85.0458333333333,"DK"
"359","12-24",87.33,74.65,93.08,93.2,83.23,76.53,82.99,84.14,96.04,89.74,71.36,89.09,NA,74.65,96.04,85.115,"DK"
"360","12-25",87.71,74.66,93.27,92.58,83.16,76.68,83.47,84.32,96.09,89.61,71.25,89.36,NA,74.66,96.09,85.18,"DK"
"361","12-26",87.83,74.82,93.23,92,82.99,76.43,83.43,84.49,96.14,89.52,71.08,89.61,NA,74.82,96.14,85.1308333333333,"DK"
"362","12-27",87.84,74.77,93.05,91.33,82.89,75.55,83.15,84.62,95.9,89.4,70.83,89.72,NA,74.77,95.9,84.9208333333333,"DK"
"363","12-28",87.68,74.49,93.03,90.58,82.47,74.36,82.89,84.58,95.51,89.26,70.74,89.8,NA,74.36,95.51,84.6158333333333,"DK"
"364","12-29",87.39,74.19,92.98,89.99,81.98,73.39,82.6,84.91,95.2,88.98,70.81,90.1,NA,73.39,95.2,84.3766666666667,"DK"
"365","12-30",87.34,74.37,92.8,89.82,82,72.9,82.27,85.21,95.15,88.54,70.87,90.29,NA,72.9,95.15,84.2966666666667,"DK"
"366","12-31",87.23,74.49,92.79,89.7,81.86,72.88,82.14,85.51,95.16,88.23,71.25,90.7,NA,72.88,95.16,84.3283333333333,"DK"
