"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"75","03-15",22.15,29.99,23.5,48.88,23.11,18.28,18.46,5.62,29.62,67.75,22.11,15.6,NA,5.62,67.75,27.09,"België"
"76","03-16",21.57,29.87,23.06,49.51,22.62,17.72,18.18,5.21,29.91,68.01,22,15.47,NA,5.21,68.01,26.93,"België"
"77","03-17",21.26,29.8,22.96,49.98,22.3,17.3,18.29,4.9,30.06,68.26,21.81,15.26,NA,4.9,68.26,26.85,"België"
"78","03-18",20.83,29.8,22.88,50.49,21.83,16.85,18.12,4.39,30.19,68.59,21.72,15.16,NA,4.39,68.59,26.74,"België"
"79","03-19",20.19,29.79,22.75,50.88,21.46,16.72,18.18,3.81,30.26,68.87,21.62,15.13,NA,3.81,68.87,26.64,"België"
"80","03-20",19.65,29.51,22.65,51.47,20.83,16.6,18,3.25,30.36,69.15,21.59,14.92,NA,3.25,69.15,26.5,"België"
"81","03-21",19.26,29.42,22.48,52.08,20.21,16.32,17.54,2.91,30.45,69.42,21.57,14.83,NA,2.91,69.42,26.37,"België"
"82","03-22",19.14,29.31,22.07,52.71,20.02,16.26,17.11,2.53,31.05,69.69,21.52,14.63,NA,2.53,69.69,26.34,"België"
"83","03-23",18.67,29.6,21.37,53.31,19.59,16.27,16.68,2.43,31.4,69.8,21.46,14.35,NA,2.43,69.8,26.24,"België"
"84","03-24",18.18,29.27,21.19,53.32,19.1,16.1,16.25,2.51,31.97,70.11,21.38,14.27,NA,2.51,70.11,26.14,"België"
"85","03-25",17.7,29.36,21.26,53.09,18.64,16.31,15.9,2.68,32.46,70.38,21.68,14.3,NA,2.68,70.38,26.15,"België"
"86","03-26",17.2,29.38,21.03,52.69,18.3,16.59,15.81,2.59,32.89,70.59,21.61,14.15,NA,2.59,70.59,26.07,"België"
"87","03-27",16.81,29.35,20.91,52.31,17.95,16.91,15.41,2.47,33.12,70.84,21.85,13.74,NA,2.47,70.84,25.97,"België"
"88","03-28",16.6,29.27,20.12,51.91,17.5,17.17,15.24,2.24,33.24,71.1,22.01,13.45,NA,2.24,71.1,25.82,"België"
"89","03-29",16.51,29.24,19.31,52.18,17.43,17.38,14.78,2.13,33.8,71.35,22.45,13.19,NA,2.13,71.35,25.81,"België"
"90","03-30",15.41,29.27,18.89,52.57,17.3,17.68,14.35,2.04,34.24,71.56,22.87,12.97,NA,2.04,71.56,25.76,"België"
"91","03-31",14.67,29.24,18.39,53.12,17.22,17.63,14.25,2.15,34.64,71.68,23.33,12.71,NA,2.15,71.68,25.75,"België"
"92","04-01",14.43,29.24,18.42,53.58,16.82,17.56,14.56,2.02,34.91,71.62,24.11,13.18,NA,2.02,71.62,25.87,"België"
"93","04-02",14.75,29.4,18.44,54.09,16.47,17.58,14.85,1.89,35.13,71.52,24.61,13.19,NA,1.89,71.52,25.99,"België"
"94","04-03",15.2,29.32,18.46,54.32,16.12,17.99,14.74,1.75,35.49,71.44,25.14,13.24,NA,1.75,71.44,26.1,"België"
"95","04-04",15.59,29.31,18.46,54.53,15.63,17.99,14.88,1.66,35.31,71.71,25.63,13.25,NA,1.66,71.71,26.16,"België"
"96","04-05",15.97,29.28,18.46,54.48,15.51,17.99,15.28,1.4,35.19,72.08,26,13.13,NA,1.4,72.08,26.23,"België"
"97","04-06",16.3,29.09,18.46,54.74,15.13,16.92,15.53,1.25,35.57,72.37,26.16,13.22,NA,1.25,72.37,26.23,"België"
"98","04-07",16.68,29.18,18.46,54.77,14.78,16.88,15.67,1.35,36.28,72.71,25.82,13.24,NA,1.35,72.71,26.32,"België"
"99","04-08",17.12,29.14,18.46,54.79,14.37,16.93,16.03,1.18,36.56,72.95,25.86,13.27,NA,1.18,72.95,26.39,"België"
"100","04-09",17.65,29.13,18.46,54.15,14.38,17.18,16.48,1.18,36.87,73.34,25.23,13.13,NA,1.18,73.34,26.43,"België"
