"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"347","12-12",94.8,73.72,83.8,85.99,76.14,78.89,81.43,80.05,95.1,80.47,66.93,89.05,NA,73.72,95.1,82.1975,"CZ"
"348","12-13",94.56,72.92,83.34,85.58,75.72,78.28,80.88,79.41,95.05,79.93,66.25,88.12,NA,72.92,95.05,81.67,"CZ"
"349","12-14",94.24,72.24,82.89,85.13,75.2,77.64,80.41,78.87,95.03,79.3,65.59,87.2,NA,72.24,95.03,81.145,"CZ"
"350","12-15",99.78,71.58,82.36,84.61,74.68,77.08,79.94,78.28,95.02,78.67,64.92,86.43,NA,71.58,99.78,81.1125,"CZ"
"351","12-16",99.47,70.76,81.84,84.18,74.26,76.56,79.47,77.72,95.01,78.03,64.39,85.74,NA,70.76,99.47,80.6191666666667,"CZ"
"352","12-17",99.3,70.12,81.28,83.66,73.93,76,79.01,77.12,95.07,77.42,63.82,85.04,NA,70.12,99.3,80.1475,"CZ"
"353","12-18",99.12,69.94,80.58,83.21,73.69,75.37,78.36,76.6,95.08,76.78,63.4,84.34,NA,69.94,99.12,79.7058333333333,"CZ"
"354","12-19",98.87,69.79,79.96,82.85,73.53,74.78,77.67,76,95.12,76.18,63,83.98,NA,69.79,98.87,79.3108333333333,"CZ"
"355","12-20",98.63,69.56,79.31,82.47,73.35,74.15,77,75.53,95.16,75.58,62.44,83.71,NA,69.56,98.63,78.9075,"CZ"
"356","12-21",98.36,68.85,78.8,81.99,73.13,73.49,76.49,75.08,95.27,75.04,61.64,83.64,NA,68.85,98.36,78.4816666666667,"CZ"
"357","12-22",98.13,68.23,78.29,81.6,72.94,72.87,75.96,74.77,95.35,74.53,60.83,83.65,NA,68.23,98.13,78.0958333333333,"CZ"
"358","12-23",98.05,67.67,77.85,81.26,72.84,72.31,75.6,74.48,95.33,74.09,60.02,83.73,NA,67.67,98.05,77.7691666666667,"CZ"
"359","12-24",97.98,67.23,77.53,80.95,72.74,71.77,75.32,74.19,95.32,73.72,59.47,84.03,NA,67.23,97.98,77.5208333333333,"CZ"
"360","12-25",97.94,66.97,77.24,80.66,72.65,71.25,75.03,73.81,95.31,73.28,58.9,84.34,NA,66.97,97.94,77.2816666666667,"CZ"
"361","12-26",97.9,66.81,76.94,80.25,72.55,70.74,74.7,73.41,95.26,72.82,58.2,84.66,NA,66.81,97.9,77.02,"CZ"
"362","12-27",97.86,66.68,76.58,79.66,72.45,70.25,74.23,72.91,95.18,72.26,57.63,84.93,NA,66.68,97.86,76.7183333333333,"CZ"
"363","12-28",97.84,66.59,76.2,78.95,72.27,69.69,73.77,72.46,95.06,71.64,57.27,85.08,NA,66.59,97.84,76.4016666666667,"CZ"
"364","12-29",97.73,66.45,75.8,78.28,71.96,69.14,73.29,72.07,94.9,71.04,57.03,85.35,NA,66.45,97.73,76.0866666666667,"CZ"
"365","12-30",97.62,66.27,75.36,77.63,71.61,68.57,72.89,71.66,94.71,70.38,56.96,85.63,NA,66.27,97.62,75.7741666666667,"CZ"
"366","12-31",97.48,66.07,74.82,76.95,71.21,68.06,72.51,71.3,94.55,69.76,56.98,86.17,NA,66.07,97.48,75.4883333333333,"CZ"
