"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"105","04-14",1.79,6.51,7.93,27.71,28.79,21.84,18.07,13.72,12.85,32.31,24,34.15,NA,1.79,32.31,19.1391666666667,"LV"
"106","04-15",1.79,6.29,7.93,27.36,28.45,21.54,17.91,13.6,12.73,32.31,24,34.25,NA,1.79,32.31,19.0133333333333,"LV"
"107","04-16",1.79,6.29,7.93,27,28.12,21.32,17.75,13.5,12.59,32.31,24,34.35,NA,1.79,32.31,18.9125,"LV"
"108","04-17",1.79,6.29,8.12,26.68,27.78,21.06,17.57,13.42,12.44,32.31,24,34.46,NA,1.79,32.31,18.8266666666667,"LV"
"109","04-18",1.79,6.29,8.4,26.41,27.46,20.77,17.36,13.32,12.3,32.31,24,34.56,NA,1.79,32.31,18.7475,"LV"
"110","04-19",1.79,6.29,8.71,26.16,27.13,20.51,17.16,13.23,12.18,32.31,24,34.67,NA,1.79,32.31,18.6783333333333,"LV"
"111","04-20",1.79,6.29,8.97,25.95,26.81,20.19,16.97,13.15,12.06,32.31,24,34.79,NA,1.79,32.31,18.6066666666667,"LV"
"112","04-21",1.79,6.29,9.23,25.74,26.5,19.87,16.83,13.07,12.03,32.31,24,34.92,NA,1.79,32.31,18.5483333333333,"LV"
"113","04-22",1.79,6.29,9.47,25.53,26.23,19.61,16.68,12.99,11.98,32.31,23.94,35.06,NA,1.79,32.31,18.49,"LV"
"114","04-23",1.79,6.29,9.74,25.3,25.95,19.35,16.53,12.91,11.86,32.31,23.81,35.17,NA,1.79,32.31,18.4175,"LV"
"115","04-24",1.79,6.29,10.01,25.05,25.68,19.06,16.37,12.84,11.84,32.31,23.81,35.29,NA,1.79,32.31,18.3616666666667,"LV"
"116","04-25",1.79,6.56,10.29,24.79,25.44,18.73,16.19,12.76,11.73,32.31,23.81,35.36,NA,1.79,32.31,18.3133333333333,"LV"
"117","04-26",2.08,6.8,10.52,24.57,25.2,18.39,15.99,12.68,11.67,32.31,23.77,35.33,NA,2.08,32.31,18.2758333333333,"LV"
"118","04-27",2.43,7.06,10.8,24.35,24.97,18.12,15.8,12.64,11.65,32.31,23.65,34.96,NA,2.43,32.31,18.2283333333333,"LV"
"119","04-28",2.81,7.33,11.1,24.13,24.7,17.86,15.63,12.64,11.65,32.18,23.57,34.61,NA,2.81,32.18,18.1841666666667,"LV"
"120","04-29",3.2,7.62,11.39,23.89,24.43,17.63,15.49,12.61,11.65,32.05,23.57,34.24,NA,3.2,32.05,18.1475,"LV"
