"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"125","05-04",64.98,71.95,52.96,81.69,31.7,36.01,27.43,19.41,54.75,53.99,17.86,29.31,NA,19.41,81.69,45.17,"NL"
"126","05-05",65.15,72.16,53.4,81.96,32.21,36.63,27.7,19.92,54.98,54.35,17.8,29.7,NA,19.92,81.96,45.4966666666667,"NL"
"127","05-06",65.4,72.35,53.77,82.23,32.66,37.33,28.14,20.16,54.99,54.77,17.75,30.08,NA,20.16,82.23,45.8025,"NL"
"128","05-07",65.66,72.53,54.19,82.53,32.95,37.91,28.59,20.88,55.1,55.15,17.76,30.57,NA,20.88,82.53,46.1516666666667,"NL"
"129","05-08",65.95,72.72,54.6,82.61,33.37,38.46,28.82,21.38,55.32,55.53,17.8,31.05,NA,21.38,82.61,46.4675,"NL"
"130","05-09",66.19,72.9,55.02,82.81,33.9,39.01,29.02,21.79,55.65,56.03,17.94,31.46,NA,21.79,82.81,46.81,"NL"
"131","05-10",66.45,73.14,55.45,82.92,34.48,39.52,29.32,22.21,55.87,56.58,18.04,31.85,NA,22.21,82.92,47.1525,"NL"
"132","05-11",66.68,73.37,55.88,83.08,35.02,40.11,29.72,22.67,56.2,57.11,18.09,32.12,NA,22.67,83.08,47.5041666666667,"NL"
"133","05-12",66.91,73.54,56.3,83.23,35.52,40.61,30.19,23.11,56.53,57.35,18.14,32.47,NA,23.11,83.23,47.825,"NL"
"134","05-13",67.15,73.76,56.67,83.34,36.04,41.09,30.66,23.53,56.82,57.71,18.26,32.86,NA,23.53,83.34,48.1575,"NL"
"135","05-14",67.44,73.78,56.94,83.43,36.56,41.65,31.17,23.89,57.07,58.06,18.29,33.32,NA,23.89,83.43,48.4666666666667,"NL"
"136","05-15",67.73,73.96,57.33,83.49,37.05,42.21,31.52,24.35,57.3,58.46,18.32,33.82,NA,24.35,83.49,48.795,"NL"
"137","05-16",67.93,74.08,57.69,83.6,37.6,42.73,31.96,24.82,57.51,58.87,18.39,34.16,NA,24.82,83.6,49.1116666666667,"NL"
"138","05-17",68.16,74.22,57.93,83.78,38.18,43.16,32.44,25.29,57.74,59.28,18.39,34.56,NA,25.29,83.78,49.4275,"NL"
"139","05-18",68.4,74.36,58.31,84,38.71,43.63,32.92,25.62,58.19,59.62,18.4,35.02,NA,25.62,84,49.765,"NL"
"140","05-19",68.64,74.57,58.75,84.09,39.12,44.14,33.44,25.99,58.65,59.9,18.38,35.44,NA,25.99,84.09,50.0925,"NL"
"141","05-20",68.92,74.77,59.11,84.16,39.55,44.72,34.02,26.48,58.98,60.15,18.39,35.88,NA,26.48,84.16,50.4275,"NL"
"142","05-21",69.2,74.98,59.41,84.25,40.02,45.36,34.67,26.98,59.27,60.47,18.42,36.38,NA,26.98,84.25,50.7841666666667,"NL"
"143","05-22",69.47,75.16,59.58,84.38,40.6,46,35.32,27.45,59.64,60.82,18.6,36.85,NA,27.45,84.38,51.1558333333333,"NL"
"144","05-23",69.75,75.34,59.69,84.62,41.15,46.55,35.92,27.83,59.99,61.12,18.83,37.23,NA,27.83,84.62,51.5016666666667,"NL"
"145","05-24",70.02,75.52,59.86,84.92,41.72,47.03,36.56,28.11,60.46,61.38,19.03,37.63,NA,28.11,84.92,51.8533333333333,"NL"
"146","05-25",70.3,75.6,60.17,85.25,42.3,47.61,37.28,28.66,60.98,61.57,19.18,38.06,NA,28.66,85.25,52.2466666666667,"NL"
"147","05-26",70.59,75.84,60.46,85.41,42.77,48.21,37.99,29.16,61.87,61.78,19.32,38.53,NA,29.16,85.41,52.6608333333333,"NL"
"148","05-27",70.89,76.07,60.79,85.63,43.16,48.74,38.7,29.7,61.96,62.04,19.55,38.98,NA,29.7,85.63,53.0175,"NL"
"149","05-28",71.2,76.29,61.15,85.73,43.54,49.28,39.41,30.19,62.08,62.31,19.81,39.43,NA,30.19,85.73,53.3683333333333,"NL"
"150","05-29",71.51,76.47,61.52,85.84,43.97,49.82,40,30.28,62.54,62.57,20.08,39.83,NA,30.28,85.84,53.7025,"NL"
"151","05-30",71.78,76.63,61.91,86.03,44.49,50.23,40.63,30.67,63.06,62.89,20.35,40.17,NA,30.67,86.03,54.07,"NL"
"152","05-31",72.01,76.75,62.29,86.34,45.01,50.42,41.16,30.87,63.56,63.19,20.61,40.58,NA,30.87,86.34,54.3991666666667,"NL"
"153","06-01",72.27,76.87,62.67,86.62,45.44,50.55,41.8,30.99,64.11,63.55,20.87,41.04,NA,30.99,86.62,54.7316666666667,"NL"
"154","06-02",72.62,77.18,63,86.7,45.86,50.63,42.44,31.57,64.62,63.9,21.12,41.47,NA,31.57,86.7,55.0925,"NL"
"155","06-03",72.96,77.42,63.38,86.8,46.3,50.92,43.1,32.18,65.18,64.26,21.42,41.9,NA,32.18,86.8,55.485,"NL"
"156","06-04",73.27,77.64,63.75,86.89,46.78,51.39,43.77,32.62,65.7,64.61,21.74,42.38,NA,32.62,86.89,55.8783333333333,"NL"
"157","06-05",73.59,77.85,64.07,87.02,47.07,51.87,44.43,32.98,66.17,64.83,22.08,42.83,NA,32.98,87.02,56.2325,"NL"
"158","06-06",73.9,78.09,64.46,87.15,47.51,52.23,45.08,33.38,66.65,65.23,22.41,43.3,NA,33.38,87.15,56.6158333333333,"NL"
"159","06-07",74.14,78.33,64.92,87.33,48.01,52.62,45.62,33.79,67.09,65.6,22.7,43.77,NA,33.79,87.33,56.9933333333333,"NL"
"160","06-08",74.4,78.63,65.36,87.52,48.45,52.95,46.17,34.27,67.51,65.89,23.03,44.07,NA,34.27,87.52,57.3541666666667,"NL"
"161","06-09",74.68,78.92,65.82,87.66,48.89,53.34,46.72,34.85,67.94,66.13,23.26,44.45,NA,34.85,87.66,57.7216666666667,"NL"
"162","06-10",74.91,79.24,66.19,87.81,49.3,53.63,47.33,35.46,68.39,66.31,23.56,44.85,NA,35.46,87.81,58.0816666666667,"NL"
"163","06-11",75.17,79.51,66.61,87.86,49.71,54.09,47.99,35.94,68.82,66.59,23.86,45.37,NA,35.94,87.86,58.46,"NL"
"164","06-12",75.47,79.69,66.9,87.98,50.07,54.55,48.57,36.32,69.23,66.88,24.19,45.91,NA,36.32,87.98,58.8133333333333,"NL"
"165","06-13",75.75,79.75,67.31,88.15,50.56,55.03,49.08,36.74,69.65,67.32,24.57,46.35,NA,36.74,88.15,59.1883333333333,"NL"
